image_path,cluster_label,row_idx,prob_usable
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090528401_912349010008_18492_0000.png,4,42092,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090584522_912349010008_20188_0100.png,12,44358,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090310207_912349010008_12877_0100.png,16,34594,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/37/cell_1763023048442_912349010008_3477_0000.png,0,4080,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090320400_912349010008_13172_0100.png,6,34999,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/50/cell_1763023839676_912349010008_7502_0000.png,0,10367,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090225131_912349010008_10820_0000.png,17,31808,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090417774_912349010008_15754_0100.png,4,38454,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/16/cell_1763025400105_912349010008_6149_0100.png,6,18924,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090088930_912349010008_7238_0100.png,0,26931,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090058507_912349010008_5806_0000.png,6,25094,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/17/cell_1763025424834_912349010008_6375_0000.png,0,19258,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/36/cell_1763023014903_912349010008_3339_0000.png,14,3876,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090092672_912349010008_7349_0100.png,14,27080,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090403608_912349010008_15353_0100.png,2,37922,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090031948_912349010008_4463_0100.png,16,23511,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090191868_912349010008_9978_0000.png,6,30680,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090200789_912349010008_10219_0000.png,16,31009,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090202858_912349010008_10291_0000.png,16,31101,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090077457_912349010008_6978_0000.png,6,26582,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090427227_912349010008_16002_0100.png,14,38792,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/09/cell_1763024958443_912349010008_3173_0000.png,17,14424,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/27/cell_1763022422121_912349010008_1038_0000.png,0,241,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/10/cell_1763025029267_912349010008_3569_0000.png,0,15027,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090553568_912349010008_19315_0100.png,9,43160,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090065784_912349010008_6597_0000.png,2,26079,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090505553_912349010008_17967_0000.png,9,41391,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/03/cell_1763024610141_912349010008_990_0000.png,0,11131,0.0399999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090018519_912349010008_4033_0100.png,4,22954,0.0399999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090124049_912349010008_8289_0000.png,4,28349,0.0399999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090252186_912349010008_11525_0000.png,6,32760,0.0399999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090463719_912349010008_16780_0000.png,2,39832,0.0399999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090504271_912349010008_17942_0100.png,2,41354,0.0399999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/27/cell_1763022440994_912349010008_1146_0000.png,0,413,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090069769_912349010008_6814_0100.png,2,26353,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090053563_912349010008_4956_0000.png,4,24164,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/05/cell_1763024735789_912349010008_1908_0100.png,0,12459,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090208654_912349010008_10455_0100.png,16,31326,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/05/cell_1763024705054_912349010008_1743_0100.png,0,12215,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090212873_912349010008_10555_0000.png,2,31458,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090410165_912349010008_15529_0000.png,9,38155,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/37/cell_1763023070061_912349010008_3598_0000.png,6,4255,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/24/cell_1763090652828_912349010008_22159_0000.png,6,47046,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/24/cell_1763090653377_912349010008_22172_0000.png,4,47064,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090616985_912349010008_21198_0100.png,16,45744,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090382772_912349010008_14701_0100.png,16,37064,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090429063_912349010008_16045_0000.png,4,38846,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090436648_912349010008_16186_0100.png,17,39030,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/07/cell_1763024878405_912349010008_2697_0100.png,0,13700,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090615955_912349010008_21154_0000.png,16,45688,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/14/cell_1763025256704_912349010008_5139_0100.png,14,17373,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090184235_912349010008_9745_0000.png,16,30356,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090086989_912349010008_7180_0100.png,6,26849,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090011160_912349010008_3748_0000.png,4,22581,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090228335_912349010008_10895_0000.png,16,31906,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090478060_912349010008_17277_0000.png,4,40476,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090329980_912349010008_13445_0100.png,16,35357,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090019718_912349010008_4069_0100.png,2,23010,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/03/cell_1763024629049_912349010008_1175_0000.png,0,11393,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/12/cell_1763025138421_912349010008_4259_0000.png,6,16053,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090540253_912349010008_18931_0000.png,15,42669,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/37/cell_1763023057120_912349010008_3521_0000.png,6,4143,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090232685_912349010008_11011_0000.png,16,32065,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/41/cell_1763023277996_912349010008_4564_0100.png,16,5763,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090489586_912349010008_17592_0000.png,16,40884,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090005813_912349010008_3506_0000.png,15,22257,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090001438_912349010008_3342_0100.png,14,22042,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090418034_912349010008_15759_0100.png,6,38462,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090491041_912349010008_17636_0000.png,12,40945,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/12/cell_1763089979345_912349010008_2769_0000.png,16,21264,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763089984223_912349010008_2832_0000.png,2,21350,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/33/cell_1763022780590_912349010008_2385_0100.png,17,2366,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/48/cell_1763023680581_912349010008_6578_0000.png,16,8939,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090130035_912349010008_8465_0000.png,16,28596,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090423376_912349010008_15876_0100.png,16,38617,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090010666_912349010008_3730_0100.png,16,22557,0.0409999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090175001_912349010008_9516_0100.png,4,30046,0.0409999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090169714_912349010008_9399_0100.png,6,29883,0.0409999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090056216_912349010008_5418_0100.png,2,24689,0.0409999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090146586_912349010008_8903_0100.png,12,29191,0.0409999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763089992947_912349010008_3042_0000.png,16,21629,0.0409999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090586549_912349010008_20241_0000.png,16,44430,0.0409999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090011219_912349010008_3753_0100.png,16,22588,0.0409999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/24/cell_1763090651155_912349010008_22106_0000.png,2,46976,0.0409999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090377985_912349010008_14563_0000.png,4,36879,0.0409999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/04/cell_1763024642886_912349010008_1297_0000.png,0,11568,0.0409999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090294113_912349010008_12493_0100.png,3,34067,0.0409999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/12/cell_1763025142035_912349010008_4296_0100.png,0,16111,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/14/cell_1763025294335_912349010008_5448_0000.png,17,17833,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090527746_912349010008_18464_0000.png,16,42055,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/12/cell_1763025129129_912349010008_4188_0000.png,17,15943,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090323669_912349010008_13234_0000.png,16,35083,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090368093_912349010008_14393_0000.png,1,36654,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090043297_912349010008_4746_0000.png,3,23876,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090319270_912349010008_13147_0000.png,12,34963,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090417280_912349010008_15744_0000.png,2,38439,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090019843_912349010008_4075_0000.png,12,23016,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090137308_912349010008_8644_0100.png,4,28826,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090038463_912349010008_4618_0100.png,2,23711,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/47/cell_1763023674754_912349010008_6543_0000.png,0,8894,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/46/cell_1763023613752_912349010008_6124_0000.png,12,8259,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763089980109_912349010008_2779_0000.png,12,21276,0.041
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090278579_912349010008_12231_0000.png,9,33709,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090113239_912349010008_7919_0100.png,16,27850,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090145408_912349010008_8870_0000.png,2,29144,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090205232_912349010008_10356_0000.png,9,31197,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/41/cell_1763023294477_912349010008_4627_0000.png,16,5865,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090562545_912349010008_19601_0000.png,6,43545,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090567534_912349010008_19755_0000.png,16,43757,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090204733_912349010008_10340_0000.png,12,31175,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090199763_912349010008_10185_0000.png,2,30968,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/07/cell_1763024861456_912349010008_2584_0100.png,12,13535,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/10/cell_1763025036749_912349010008_3610_0000.png,0,15090,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090139883_912349010008_8709_0100.png,16,28924,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/33/cell_1763026417057_912349010008_924_0100.png,17,20395,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090014782_912349010008_3888_0000.png,9,22764,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090430617_912349010008_16078_0000.png,4,38886,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090016046_912349010008_3949_0000.png,16,22845,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/37/cell_1763023043729_912349010008_3446_0100.png,17,4037,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763089990503_912349010008_2989_0000.png,1,21561,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090582342_912349010008_20137_0000.png,12,44281,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/31/cell_1763022675941_912349010008_1978_0100.png,14,1730,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763089991714_912349010008_3011_0000.png,9,21591,0.0419999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/24/cell_1763090664296_912349010008_22554_0100.png,6,47576,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/44/cell_1763023479063_912349010008_5510_0100.png,3,7274,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/24/cell_1763090646439_912349010008_21986_0000.png,16,46810,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090033273_912349010008_4495_0000.png,16,23548,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090518978_912349010008_18263_0000.png,12,41786,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090128834_912349010008_8442_0000.png,16,28567,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090191535_912349010008_9965_0000.png,16,30658,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090620974_912349010008_21330_0000.png,6,45933,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/46/cell_1763023598718_912349010008_6067_0000.png,4,8164,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090456882_912349010008_16588_0100.png,6,39575,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090242906_912349010008_11287_0000.png,6,32429,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090004008_912349010008_3429_0000.png,4,22156,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/08/cell_1763024918304_912349010008_2957_0000.png,12,14096,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090010178_912349010008_3706_0100.png,12,22520,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090533404_912349010008_18642_0100.png,16,42293,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/04/cell_1763024642128_912349010008_1281_0000.png,3,11544,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/27/cell_1763022455684_912349010008_1231_0100.png,0,542,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/26/cell_1763022406774_912349010008_971_0100.png,17,137,0.042
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/45/cell_1763023522825_912349010008_5720_0100.png,15,7611,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090191897_912349010008_9980_0000.png,4,30683,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090192571_912349010008_9997_0100.png,4,30709,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/06/cell_1763024769034_912349010008_2069_0000.png,17,12718,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/06/cell_1763024805662_912349010008_2289_0000.png,0,13064,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090004468_912349010008_3456_0000.png,6,22192,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090346897_912349010008_13931_0100.png,2,36027,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090196401_912349010008_10098_0000.png,4,30845,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090017291_912349010008_3991_0000.png,12,22899,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090122826_912349010008_8245_0100.png,4,28286,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090049250_912349010008_4866_0000.png,9,24044,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/12/cell_1763025154803_912349010008_4385_0000.png,14,16241,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090255595_912349010008_11624_0000.png,16,32894,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090564355_912349010008_19666_0000.png,4,43632,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090001442_912349010008_3343_0000.png,4,22043,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090622274_912349010008_21387_0100.png,16,46007,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/33/cell_1763026415425_912349010008_915_0000.png,0,20380,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090197411_912349010008_10127_0100.png,16,30881,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090295085_912349010008_12513_0100.png,16,34097,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090215756_912349010008_10609_0000.png,14,31537,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090382503_912349010008_14690_0100.png,2,37050,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763089992960_912349010008_3043_0000.png,14,21630,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/03/cell_1763024638043_912349010008_1242_0000.png,15,11488,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090324178_912349010008_13244_0000.png,2,35096,0.043
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090062541_912349010008_6036_0000.png,12,25402,0.043
